"gene.id" "hgnc_symbol" "chromosome_name" "logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000067533" "ENSG00000067533" "RRP15" "1" 0.0687520312408774 6.03549310410874 0.983076572259518 0.321440428563934 0.983283139139416
"ENSG00000087266" "ENSG00000087266" "SH3BP2" "4" 0.0716380376005098 6.32378925589351 0.982190977121149 0.321658487181572 0.983632993870502
"ENSG00000240342" "ENSG00000240342" "RPS2P5" "12" -0.436411519497548 -1.35538984415092 0.981919134403384 0.321725461654976 0.983632993870502
"ENSG00000118298" "ENSG00000118298" "CA14" "1" -0.335737179842399 -0.844453064595162 0.981918223104348 0.321725686204575 0.983632993870502
"ENSG00000168852" "ENSG00000168852" "TPTE2P5" "13" 0.474748532125811 -1.38283599574572 0.981468866287864 0.32183643560742 0.983683309485702
"ENSG00000197124" "ENSG00000197124" "ZNF682" "19" 0.142394781359492 3.10617774750121 0.981389203358267 0.321856074739067 0.983683309485702
"ENSG00000167595" "ENSG00000167595" "PROSER3" "19" 0.113485554940212 4.39584746788317 0.980783892347279 0.322005352376365 0.98387520609723
"ENSG00000092969" "ENSG00000092969" "TGFB2" "1" -0.0578505247189859 6.45310441908149 0.98052128498232 0.322070143181403 0.98387520609723
"ENSG00000165895" "ENSG00000165895" "ARHGAP42" "11" 0.0688944879206564 5.1811601897878 0.979822460106879 0.322242641831022 0.98387520609723
"ENSG00000144224" "ENSG00000144224" "UBXN4" "2" 0.0625027330866366 7.54249816898465 0.979707328229303 0.322271072787644 0.98387520609723
"ENSG00000166889" "ENSG00000166889" "PATL1" "11" -0.058100513959705 7.41960593273308 0.979384604389196 0.322350784658651 0.98387520609723
"ENSG00000117408" "ENSG00000117408" "IPO13" "1" -0.0791024465764151 5.85365336137555 0.979098181300647 0.322421552124411 0.98387520609723
"ENSG00000114999" "ENSG00000114999" "TTL" "2" -0.0555720421381789 7.30168888841375 0.979058714892207 0.322431304821665 0.98387520609723
"ENSG00000134748" "ENSG00000134748" "PRPF38A" "1" 0.059228367746548 6.17579207761583 0.978964969068092 0.322454472275405 0.98387520609723
"ENSG00000154920" "ENSG00000154920" "EME1" "17" -0.0913017052025422 4.04354398947406 0.978938919763525 0.322460910243186 0.98387520609723
"ENSG00000136159" "ENSG00000136159" "NUDT15" "13" 0.0606163573063213 5.83767173559386 0.978568535176009 0.322552467461633 0.98387520609723
"ENSG00000058063" "ENSG00000058063" "ATP11B" "3" 0.0567361282714186 7.01524023284017 0.978438271393188 0.32258467616692 0.98387520609723
"ENSG00000173175" "ENSG00000173175" "ADCY5" "3" 0.486414977151307 -1.42727924015217 0.978058224094209 0.322678669981028 0.98387520609723
"ENSG00000101442" "ENSG00000101442" "ACTR5" "20" -0.0774438744526529 4.490471458477 0.977934030975795 0.322709393423111 0.98387520609723
"ENSG00000273749" "ENSG00000273749" "CYFIP1" "15" -0.064270460408832 6.55538627881679 0.977701829259627 0.322766846861996 0.98387520609723
"ENSG00000109943" "ENSG00000109943" "CRTAM" "11" -0.274175890402018 1.04743198428533 0.977674886476816 0.322773514161502 0.98387520609723
"ENSG00000279312" "ENSG00000279312" NA NA 0.135059361782389 4.38412503671401 0.976998822006649 0.322940873539068 0.984058053960472
"ENSG00000103496" "ENSG00000103496" "STX4" "16" 0.062243762539977 5.80717193786755 0.976955308517251 0.32295164920003 0.984058053960472
"ENSG00000163126" "ENSG00000163126" "ANKRD23" "2" 0.362416460885106 -1.01909379950337 0.976696874467723 0.32301565746927 0.984058053960472
"ENSG00000075151" "ENSG00000075151" "EIF4G3" "1" -0.0637937897890685 7.35499526737239 0.976304730276041 0.323112814693737 0.984058053960472
"ENSG00000148908" "ENSG00000148908" "RGS10" "10" 0.0654733230859735 6.59947663992427 0.976282043362678 0.323118436759085 0.984058053960472
"ENSG00000170430" "ENSG00000170430" "MGMT" "10" 0.414096766096879 -1.07652458805198 0.975443230759649 0.323326394364599 0.984512931401042
"ENSG00000170266" "ENSG00000170266" "GLB1" "3" -0.0582343071597947 6.73883262834578 0.974807244111906 0.323484185325854 0.984512931401042
"ENSG00000236976" "ENSG00000236976" "" "7" 0.255878936781181 -0.237613600309503 0.974659932555222 0.323520748442678 0.984512931401042
"ENSG00000256594" "ENSG00000256594" "" "12" 0.0986096602965853 3.12214610266207 0.974560111126781 0.323545527485872 0.984512931401042
"ENSG00000172476" "ENSG00000172476" "RAB40A" "X" 0.187132073287571 0.643279483863375 0.974287068347816 0.323613318709773 0.984512931401042
"ENSG00000187097" "ENSG00000187097" "ENTPD5" "14" -0.0817136966665461 4.9682866616075 0.974192988604411 0.323636681228977 0.984512931401042
"ENSG00000139970" "ENSG00000139970" "RTN1" "14" -0.246255324622684 0.0985692737300047 0.974071339793377 0.323666893187614 0.984512931401042
"ENSG00000235257" "ENSG00000235257" "ITGA9-AS1" "3" -0.261368220848574 0.158299592447602 0.973568123119907 0.323791908595617 0.984549084545725
"ENSG00000259479" "ENSG00000259479" "SORD2P" "15" 0.296527577952132 -0.660852480351037 0.973564493807979 0.32379281046648 0.984549084545725
"ENSG00000110844" "ENSG00000110844" "PRPF40B" "12" -0.139945463293025 2.11327824078083 0.973295103942572 0.323859762135464 0.984579290942814
"ENSG00000184058" "ENSG00000184058" "TBX1" "22" 0.129271783860701 2.25276879224282 0.972875775143128 0.323964014630118 0.984669967197063
"ENSG00000085831" "ENSG00000085831" "TTC39A" "1" 0.220398921116761 0.531695726762773 0.97248429271479 0.324061384044359 0.984669967197063
"ENSG00000004478" "ENSG00000004478" "FKBP4" "12" -0.0753077229497001 7.31579695190744 0.972114283261973 0.324153448247269 0.984669967197063
"ENSG00000272620" "ENSG00000272620" "AFAP1-AS1" "4" -0.0861486523183101 5.99935543604365 0.971762907989143 0.324240907964037 0.984669967197063
"ENSG00000162174" "ENSG00000162174" "ASRGL1" "11" 0.210706399049444 0.452441442734414 0.971760025508613 0.324241625562153 0.984669967197063
"ENSG00000163719" "ENSG00000163719" "MTMR14" "3" -0.0673719027282482 5.96300480025578 0.971757969457272 0.32424213742069 0.984669967197063
"ENSG00000225447" "ENSG00000225447" "RPS15AP10" "1" -0.246833716809742 0.0235322928950355 0.971118186541844 0.324401464669217 0.984669967197063
"ENSG00000212916" "ENSG00000212916" "MAP10" "1" 0.102873763101333 3.46386892090652 0.970756956554084 0.32449146866645 0.984669967197063
"ENSG00000113460" "ENSG00000113460" "BRIX1" "5" 0.0622210286392453 6.29992266541906 0.970585581538563 0.324534179977079 0.984669967197063
"ENSG00000126903" "ENSG00000126903" "SLC10A3" "X" 0.0789215022629334 6.11700766650805 0.969967760071691 0.32468821957422 0.984669967197063
"ENSG00000164022" "ENSG00000164022" "AIMP1" "4" 0.0582338148680116 6.54237036713684 0.969905066670318 0.32470385613548 0.984669967197063
"ENSG00000077458" "ENSG00000077458" "FAM76B" "11" 0.074357471024669 5.35711686020881 0.969893644226761 0.324706705150784 0.984669967197063
"ENSG00000247626" "ENSG00000247626" "MARS2" "2" -0.0881465537012899 4.112836423123 0.969820794259745 0.324724876354813 0.984669967197063
"ENSG00000237149" "ENSG00000237149" "ZNF503-AS2" "10" 0.338573989449299 -0.366145814816759 0.969558517013851 0.324790308154813 0.984669967197063
"ENSG00000105700" "ENSG00000105700" "KXD1" "19" -0.0774714677642108 5.89269908855586 0.969371495576777 0.324836976106175 0.984669967197063
"ENSG00000060982" "ENSG00000060982" "BCAT1" "12" 0.0602576888912425 7.4923024577163 0.969183243969761 0.324883959979394 0.984669967197063
"ENSG00000153006" "ENSG00000153006" "SREK1IP1" "5" 0.0678225661144806 5.48135776392416 0.968921665307904 0.324949259752411 0.984669967197063
"ENSG00000006625" "ENSG00000006625" "GGCT" "7" 0.0663733970870624 4.87433570124653 0.968837891531216 0.324970176475367 0.984669967197063
"ENSG00000204381" "ENSG00000204381" "LAYN" "11" -0.0707848830441065 5.93530465498794 0.968693639020271 0.325006197763833 0.984669967197063
"ENSG00000092421" "ENSG00000092421" "SEMA6A" "5" 0.182364601794197 1.16405051168231 0.968339142103451 0.325094741609863 0.984669967197063
"ENSG00000107290" "ENSG00000107290" "SETX" "9" 0.059129452338094 7.35657285865116 0.968323159650674 0.325098734350559 0.984669967197063
"ENSG00000263126" "ENSG00000263126" "" "16" 0.368216551620666 -0.712541640562812 0.967980404277178 0.325184377203952 0.984669967197063
"ENSG00000057657" "ENSG00000057657" "PRDM1" "6" -0.16125558525771 1.07095915268696 0.967834475240263 0.325220848940209 0.984669967197063
"ENSG00000037637" "ENSG00000037637" "FBXO42" "1" -0.0721469913223388 5.3248198049753 0.966257971999469 0.325615206316242 0.984669967197063
"ENSG00000171316" "ENSG00000171316" "CHD7" "8" -0.0737205341571927 5.30539547889894 0.965956018718729 0.325690811180699 0.984669967197063
"ENSG00000272760" "ENSG00000272760" "" "7" 0.219793543412239 1.12930609788032 0.965786413825406 0.325733288056145 0.984669967197063
"ENSG00000189420" "ENSG00000189420" "ZFP92" "X" 0.324567686554082 -1.09513018668865 0.965781495188935 0.325734520018614 0.984669967197063
"ENSG00000143878" "ENSG00000143878" "RHOB" "2" 0.124663562751161 3.91319532060477 0.965356578125414 0.325840971552809 0.984669967197063
"ENSG00000132003" "ENSG00000132003" "ZSWIM4" "19" 0.138745597957468 2.62904054836974 0.9650782517217 0.325910723703516 0.984669967197063
"ENSG00000244274" "ENSG00000244274" "DBNDD2" "20" 0.158300387872275 1.27952422084503 0.965008929646407 0.325928099775345 0.984669967197063
"ENSG00000245498" "ENSG00000245498" "" "11" 0.28270071839253 0.115708464531233 0.964913968302328 0.325951904503219 0.984669967197063
"ENSG00000083857" "ENSG00000083857" "FAT1" "4" -0.0930805931775222 9.42186041244869 0.964658285644305 0.326016009985172 0.984669967197063
"ENSG00000147140" "ENSG00000147140" "NONO" "X" -0.0542819159788036 9.28212542016553 0.964426332835963 0.326074180292717 0.984669967197063
"ENSG00000233927" "ENSG00000233927" "RPS28" "19" -0.0793979927003916 5.2036771499863 0.963474720336249 0.326312974429911 0.984669967197063
"ENSG00000141298" "ENSG00000141298" "SSH2" "17" -0.0628687057975822 6.01390307704852 0.96345040119841 0.326319080019129 0.984669967197063
"ENSG00000132471" "ENSG00000132471" "WBP2" "17" 0.0813902487065476 6.73788764306627 0.963379965845082 0.326336764449328 0.984669967197063
"ENSG00000261737" "ENSG00000261737" "" "1" -0.278901517281653 -0.543835448769102 0.963365340840058 0.326340436555412 0.984669967197063
"ENSG00000111252" "ENSG00000111252" "SH2B3" "12" -0.0678654772877833 7.7004236827629 0.963005340618306 0.326430844140012 0.984669967197063
"ENSG00000152219" "ENSG00000152219" "ARL14EP" "11" 0.0643994371681282 5.13332414067403 0.962924071803815 0.326451257931593 0.984669967197063
"ENSG00000224773" "ENSG00000224773" "HSPA8P7" "X" 0.552998434245005 -1.89262769594225 0.962861638578021 0.326466941588443 0.984669967197063
"ENSG00000266265" "ENSG00000266265" "KLF14" "7" 0.407636132471025 -1.51240642896175 0.962581225423022 0.326537395616666 0.984669967197063
"ENSG00000108953" "ENSG00000108953" "YWHAE" "17" -0.0763820593941788 7.27967718161434 0.962564098967592 0.326541699304823 0.984669967197063
"ENSG00000208772" "ENSG00000208772" "SNORD94" "2" 0.312933278766769 -1.10256932399235 0.962355983600248 0.326594002391618 0.984669967197063
"ENSG00000174106" "ENSG00000174106" "LEMD3" "12" 0.0684337392427426 5.35318103529524 0.962270238295953 0.326615554937263 0.984669967197063
"ENSG00000146678" "ENSG00000146678" "IGFBP1" "7" 0.126126930539576 4.51158162842853 0.962109223998045 0.326656031842965 0.984669967197063
"ENSG00000118257" "ENSG00000118257" "NRP2" "2" -0.10197761900807 4.85152313571142 0.962020382386637 0.326678368316719 0.984669967197063
"ENSG00000272086" "ENSG00000272086" "GOLPH3-DT" "5" 0.270183206171673 -0.693617052257508 0.961864237072314 0.326717631127837 0.984669967197063
"ENSG00000197016" "ENSG00000197016" "ZNF470" "19" 0.0725081648852945 4.94942928434553 0.961654795628354 0.326770305093817 0.984669967197063
"ENSG00000241634" "ENSG00000241634" "" "3" -0.266006516136703 1.25908471988876 0.96165159465831 0.326771110216567 0.984669967197063
"ENSG00000143450" "ENSG00000143450" "OAZ3" "1" 0.312213711133835 -0.483774483270258 0.961539931190673 0.326799197972279 0.984669967197063
"ENSG00000141084" "ENSG00000141084" "RANBP10" "16" -0.0813641292210385 4.55617934639579 0.961182604931755 0.326889101088298 0.984669967197063
"ENSG00000107165" "ENSG00000107165" "TYRP1" "9" 0.520590338178665 -1.86716676087823 0.96083946021445 0.326975466988791 0.984669967197063
"ENSG00000160218" "ENSG00000160218" "TRAPPC10" "21" -0.0668055776839155 5.80983731542304 0.960626274483836 0.327029138816368 0.984669967197063
"ENSG00000121281" "ENSG00000121281" "ADCY7" "16" 0.0915366758830929 3.95295422419487 0.96054091229248 0.327050632950867 0.984669967197063
"ENSG00000221949" "ENSG00000221949" "LINC01465" "12" -0.360986798195286 -1.40776692651109 0.96021166646023 0.327133554341905 0.984669967197063
"ENSG00000171617" "ENSG00000171617" "ENC1" "5" -0.0661460158787404 8.2445945867755 0.960021338098358 0.327181501730633 0.984669967197063
"ENSG00000257681" "ENSG00000257681" "" "12" 0.180514176271899 1.33452094574099 0.959607208538092 0.327285861155906 0.984669967197063
"ENSG00000185722" "ENSG00000185722" "ANKFY1" "17" -0.063047693991695 6.7528354307323 0.959599369849354 0.327287836907836 0.984669967197063
"ENSG00000114315" "ENSG00000114315" "HES1" "3" 0.0938110245960918 3.94587351369627 0.959561185059663 0.327297461661047 0.984669967197063
"ENSG00000109458" "ENSG00000109458" "GAB1" "4" 0.0837722879442281 4.29916025089861 0.959507645366281 0.327310957361081 0.984669967197063
"ENSG00000134815" "ENSG00000134815" "DHX34" "19" 0.0788739177854807 5.46085263771578 0.959126329365548 0.327407096669787 0.984787623287561
"ENSG00000125885" "ENSG00000125885" "MCM8" "20" 0.0792456472188403 7.00207357273312 0.958830011877995 0.327481831581611 0.984840868643549
"ENSG00000150977" "ENSG00000150977" "RILPL2" "12" 0.0772469194862537 4.995820810145 0.958180273908003 0.327645782688931 0.985038289064417
"ENSG00000272994" "ENSG00000272994" "C2orf49-DT" "2" 0.14108895581166 2.16378896394642 0.957937119045694 0.327707166968717 0.985038289064417
"ENSG00000164197" "ENSG00000164197" "RNF180" "5" 0.279755224313323 0.298852898034951 0.957650863517465 0.327779451534095 0.985038289064417
"ENSG00000179546" "ENSG00000179546" "HTR1D" "1" -0.120463058908128 2.75569525717051 0.957575714446881 0.327798431503762 0.985038289064417
"ENSG00000159461" "ENSG00000159461" "AMFR" "16" -0.058695861165157 6.50072706714753 0.95744005052828 0.327832699053348 0.985038289064417
"ENSG00000094975" "ENSG00000094975" "SUCO" "1" 0.0650045183345545 7.23878683237889 0.956628051763703 0.328037902407135 0.985483385310788
"ENSG00000257896" "ENSG00000257896" "" "12" -0.492213341593782 -1.60681466468655 0.956214841470667 0.32814239181561 0.985625816989381
"ENSG00000140459" "ENSG00000140459" "CYP11A1" "15" -0.35627792082217 -0.803375883455997 0.955739296436555 0.328262698623237 0.985815700839315
"ENSG00000253330" "ENSG00000253330" "" "8" -0.285095798390232 -0.722037366159814 0.955309922089078 0.328371375136106 0.98593288577319
"ENSG00000237440" "ENSG00000237440" "ZNF737" "19" 0.123415105563391 2.85771850541737 0.954760278014767 0.328510562151117 0.98593288577319
"ENSG00000136930" "ENSG00000136930" "PSMB7" "9" -0.0676539535775366 8.10991922705588 0.954581437456639 0.328555867043984 0.98593288577319
"ENSG00000283013" "ENSG00000283013" NA NA -0.228797687004673 0.763619637595058 0.954293137626932 0.328628918240134 0.98593288577319
"ENSG00000238117" "ENSG00000238117" "" "11" 0.223581361124403 0.557254108556061 0.95395651952426 0.328714239913445 0.98593288577319
"ENSG00000183196" "ENSG00000183196" "CHST6" "16" 0.422598797658311 -1.20642018426134 0.953839330528376 0.328743950391831 0.98593288577319
"ENSG00000183337" "ENSG00000183337" "BCOR" "X" -0.0714242013763643 4.90106992512421 0.953793959839876 0.328755454006719 0.98593288577319
"ENSG00000125148" "ENSG00000125148" "MT2A" "16" 0.181068452870332 8.91591714250639 0.953781997320107 0.328758487160182 0.98593288577319
"ENSG00000134627" "ENSG00000134627" "PIWIL4" "11" -0.207054204518334 0.229280080486981 0.952780340337595 0.329012593929705 0.986165338609617
"ENSG00000166920" "ENSG00000166920" "C15orf48" "15" -0.168849751550956 4.15797120163193 0.952333316305927 0.329126082051425 0.986165338609617
"ENSG00000169738" "ENSG00000169738" "DCXR" "17" 0.087433316875424 4.85599689387341 0.951980180530846 0.329215771086253 0.986165338609617
"ENSG00000078124" "ENSG00000078124" "ACER3" "11" 0.0618909285448332 6.37631787740609 0.951935466724876 0.329227129765482 0.986165338609617
"ENSG00000149489" "ENSG00000149489" "ROM1" "11" -0.190328091167202 0.829799810013218 0.951926041740191 0.329229524067344 0.986165338609617
"ENSG00000179912" "ENSG00000179912" "R3HDM2" "12" -0.0926625950984334 4.47696908213319 0.951876359666777 0.329242145571698 0.986165338609617
"ENSG00000081791" "ENSG00000081791" "DELE1" "5" -0.0770104193244549 6.03508776009716 0.951530915786005 0.32932992179473 0.986165338609617
"ENSG00000158417" "ENSG00000158417" "EIF5B" "2" 0.0903681201762405 7.95447647497324 0.950827598078817 0.329508728785857 0.986165338609617
"ENSG00000251259" "ENSG00000251259" "" "4" -0.401774052307136 -0.851920918717487 0.950752985425668 0.329527705398444 0.986165338609617
"ENSG00000125845" "ENSG00000125845" "BMP2" "20" 0.175970325657859 1.35274724438641 0.950524756203978 0.329585761106278 0.986165338609617
"ENSG00000130202" "ENSG00000130202" "NECTIN2" "19" 0.0653271916635675 7.10678366573717 0.949869383220758 0.329752546915774 0.986165338609617
"ENSG00000272525" "ENSG00000272525" "BTF3-DT" "5" -0.397206445819385 -1.26620702583738 0.949852556736443 0.329756830563421 0.986165338609617
"ENSG00000132963" "ENSG00000132963" "POMP" "13" -0.0647775971684009 6.97229020619006 0.949543911681179 0.329835417837645 0.986165338609617
"ENSG00000168175" "ENSG00000168175" "MAPK1IP1L" "14" -0.0697261491582098 7.39185127567829 0.949419165215375 0.329867187877374 0.986165338609617
"ENSG00000114120" "ENSG00000114120" "SLC25A36" "3" 0.0721946552601786 6.39370358714463 0.949267775522706 0.32990574879629 0.986165338609617
"ENSG00000189114" "ENSG00000189114" "BLOC1S3" "19" -0.0921337923074925 3.68978385774126 0.948716688571298 0.330046168427788 0.986165338609617
"ENSG00000126226" "ENSG00000126226" "PCID2" "13" -0.0733450934403427 5.60258112510485 0.947954460977574 0.330240518754374 0.986165338609617
"ENSG00000236559" "ENSG00000236559" "BCL2L1-AS1" "20" -0.434524578853504 -1.32674506057083 0.947872762558729 0.330261358984591 0.986165338609617
"ENSG00000214954" "ENSG00000214954" "LRRC69" "8" 0.200526185062243 0.69182625735836 0.94762535709649 0.330324479651207 0.986165338609617
"ENSG00000198839" "ENSG00000198839" "ZNF277" "7" 0.0836108957980634 4.10456069822269 0.947408382003536 0.330379849814064 0.986165338609617
"ENSG00000197372" "ENSG00000197372" "ZNF675" "19" 0.17004802855371 3.91243650288616 0.947386117954311 0.330385532104928 0.986165338609617
"ENSG00000245910" "ENSG00000245910" "SNHG6" "8" 0.0964819597192486 4.96307114867267 0.947348885004693 0.330395035089586 0.986165338609617
"ENSG00000241878" "ENSG00000241878" "PISD" "22" -0.0676462067251077 4.88094209306855 0.947211500137848 0.330430103045758 0.986165338609617
"ENSG00000142611" "ENSG00000142611" "PRDM16" "1" -0.220446182687156 0.675002003387954 0.946828313330832 0.33052793895922 0.986165338609617
"ENSG00000160606" "ENSG00000160606" "TLCD1" "17" -0.122194894780346 3.30191408756028 0.946052315299228 0.33072618621508 0.986165338609617
"ENSG00000106803" "ENSG00000106803" "SEC61B" "9" 0.0714417084421784 6.65827427057733 0.945719208957879 0.330811334742553 0.986165338609617
"ENSG00000156026" "ENSG00000156026" "MCU" "10" -0.0716461539155087 5.596801971956 0.945669924847134 0.330823935207708 0.986165338609617
"ENSG00000146001" "ENSG00000146001" "PCDHB18P" "5" 0.357278856103931 -0.959603727093347 0.945624843373693 0.33083546174434 0.986165338609617
"ENSG00000145365" "ENSG00000145365" "TIFA" "4" 0.0766857039993456 4.63701112912644 0.94554054903717 0.33085701575191 0.986165338609617
"ENSG00000146701" "ENSG00000146701" "MDH2" "7" -0.0779365118601793 7.84949737398344 0.94542721066491 0.330885999247112 0.986165338609617
"ENSG00000178917" "ENSG00000178917" "ZNF852" "3" 0.144557205508114 2.03574200181492 0.945409579967722 0.330890508167134 0.986165338609617
"ENSG00000231607" "ENSG00000231607" "DLEU2" "13" 0.123469224224325 3.50757485415304 0.945356073754162 0.330904192485123 0.986165338609617
"ENSG00000069943" "ENSG00000069943" "PIGB" "15" 0.0846580327464048 3.52579525697557 0.945009582914491 0.330992826428541 0.986165338609617
"ENSG00000131788" "ENSG00000131788" "PIAS3" "1" -0.0689758564610706 5.56358293151823 0.944916816441365 0.331016561880846 0.986165338609617
"ENSG00000266028" "ENSG00000266028" "SRGAP2" "1" -0.0582740157503505 6.33557204070053 0.944836495319054 0.331037114866334 0.986165338609617
"ENSG00000242516" "ENSG00000242516" "LINC00960" "3" 0.109388576855248 2.44651833201286 0.944800935776496 0.331046214569176 0.986165338609617
"ENSG00000241962" "ENSG00000241962" "" "2" 0.280793969935696 -0.72377712183931 0.944545058566009 0.331111703483317 0.986165338609617
"ENSG00000143653" "ENSG00000143653" "SCCPDH" "1" 0.05732497629678 6.82310529127813 0.944219997235744 0.331194924179605 0.986165338609617
"ENSG00000243859" "ENSG00000243859" "RPL5P17" "5" 0.464949462824615 -1.57101441363401 0.94418740228504 0.331203270524311 0.986165338609617
"ENSG00000205189" "ENSG00000205189" "ZBTB10" "8" 0.0732224139491286 4.59552361106502 0.943506239570289 0.331377754864451 0.986165338609617
"ENSG00000136048" "ENSG00000136048" "DRAM1" "12" 0.0768281322877168 4.16916308511122 0.943392567267944 0.331406884696493 0.986165338609617
"ENSG00000172340" "ENSG00000172340" "SUCLG2" "3" 0.06553777677236 5.99817315559349 0.943064146957775 0.331491065335118 0.986165338609617
"ENSG00000160094" "ENSG00000160094" "ZNF362" "1" 0.101448194777748 4.06951932771407 0.94293510339177 0.331524149554755 0.986165338609617
"ENSG00000100504" "ENSG00000100504" "PYGL" "14" -0.0624444360236649 7.1558220812623 0.942925354162586 0.33152664924312 0.986165338609617
"ENSG00000081177" "ENSG00000081177" "EXD2" "14" -0.0740552742859026 4.8750185898683 0.941808510207998 0.331813172712923 0.986165338609617
"ENSG00000125384" "ENSG00000125384" "PTGER2" "14" 0.232097318586963 0.251912930093057 0.9412449435711 0.331957879563901 0.986165338609617
"ENSG00000258378" "ENSG00000258378" "" "14" -0.3940198070253 -1.66834383791389 0.941139475118364 0.331984970011934 0.986165338609617
"ENSG00000132639" "ENSG00000132639" "SNAP25" "20" 0.294139168689547 -0.369153977967726 0.941051698657245 0.332007518371667 0.986165338609617
"ENSG00000198440" "ENSG00000198440" "ZNF583" "19" 0.103019514847187 3.32743103703527 0.940542413192077 0.332138385898588 0.986165338609617
"ENSG00000150893" "ENSG00000150893" "FREM2" "13" 0.378441047329875 -0.816747550497243 0.940364828233761 0.332184034832983 0.986165338609617
"ENSG00000130560" "ENSG00000130560" "UBAC1" "9" 0.0723610275233284 5.31086786807223 0.939652839147801 0.332367138535011 0.986165338609617
"ENSG00000176953" "ENSG00000176953" "NFATC2IP" "16" -0.0704604285870952 6.45592506345865 0.9395944762722 0.332382153803131 0.986165338609617
"ENSG00000120549" "ENSG00000120549" "KIAA1217" "10" -0.0702712807995991 6.44924365661123 0.939077240333165 0.332515264858369 0.986165338609617
"ENSG00000168872" "ENSG00000168872" "DDX19A" "16" -0.0944847417915675 3.802319540385 0.938706328661941 0.332610763026093 0.986165338609617
"ENSG00000110756" "ENSG00000110756" "HPS5" "11" -0.0572012192606486 5.60655798033305 0.938701078056116 0.332612115155621 0.986165338609617
"ENSG00000112578" "ENSG00000112578" "BYSL" "6" -0.0785392089262216 6.81675190576793 0.938388905317598 0.332692518671361 0.986165338609617
"ENSG00000133103" "ENSG00000133103" "COG6" "13" 0.0890087159763183 4.56142702843848 0.938388794690937 0.332692547169067 0.986165338609617
"ENSG00000106733" "ENSG00000106733" "NMRK1" "9" 0.160720610770038 1.76189646791385 0.938388078670767 0.332692731617741 0.986165338609617
"ENSG00000182472" "ENSG00000182472" "CAPN12" "19" 0.346159719016976 -0.770261647726618 0.938206370299984 0.332739544580905 0.986165338609617
"ENSG00000107443" "ENSG00000107443" "CCNJ" "10" 0.0707894970377426 4.6638587705805 0.938111338763303 0.332764030759922 0.986165338609617
"ENSG00000164754" "ENSG00000164754" "RAD21" "8" 0.0532884452527344 9.14707166880857 0.937917683754215 0.33281393607022 0.986165338609617
"ENSG00000247934" "ENSG00000247934" "" "12" -0.236738082166512 0.000746016865377536 0.937492722501029 0.332923484496893 0.986165338609617
"ENSG00000271933" "ENSG00000271933" "" "10" 0.258080461194638 -0.248868834784826 0.937353628893105 0.332959351124149 0.986165338609617
"ENSG00000171488" "ENSG00000171488" "LRRC8C" "1" 0.0845625923751895 5.85965788401654 0.936839349243381 0.333092007870312 0.986165338609617
"ENSG00000164221" "ENSG00000164221" "CCDC112" "5" 0.132161225035315 4.04729225918156 0.936713206435803 0.333124556764077 0.986165338609617
"ENSG00000131043" "ENSG00000131043" "AAR2" "20" -0.0744845935124012 6.28779213467653 0.936650979333851 0.333140614917407 0.986165338609617
"ENSG00000232956" "ENSG00000232956" "SNHG15" "7" -0.0868046578621913 5.23907237569618 0.936505239559292 0.333178228162683 0.986165338609617
"ENSG00000029534" "ENSG00000029534" "ANK1" "8" -0.0859077088661775 4.62598734404033 0.93602754872814 0.333301552728777 0.986165338609617
"ENSG00000140400" "ENSG00000140400" "MAN2C1" "15" 0.130781839346396 4.97688231254355 0.935309907970824 0.333486939284885 0.986165338609617
"ENSG00000259972" "ENSG00000259972" "" "16" 0.224045419155107 1.07123969210131 0.935306554036573 0.333487806022472 0.986165338609617
"ENSG00000261879" "ENSG00000261879" "ZNF594-DT" "17" 0.397213784644453 -1.35563577533533 0.934876452522778 0.333598979565627 0.986165338609617
"ENSG00000256802" "ENSG00000256802" "" "15" 0.387538106246373 -0.891150450787679 0.934800681780937 0.333618570072784 0.986165338609617
"ENSG00000135722" "ENSG00000135722" "FBXL8" "16" 0.221755772666453 1.67476814683824 0.934210628196055 0.333771180861876 0.986165338609617
"ENSG00000173930" "ENSG00000173930" "SLCO4C1" "5" 0.349902153337762 -0.122618858408351 0.93403654684489 0.333816222874357 0.986165338609617
"ENSG00000141627" "ENSG00000141627" "DYM" "18" -0.0692551848096735 4.57611027233473 0.933414573203791 0.333977219400168 0.986165338609617
"ENSG00000147099" "ENSG00000147099" "HDAC8" "X" -0.0645981716157262 5.29362137266519 0.933386598796506 0.333984462951846 0.986165338609617
"ENSG00000137309" "ENSG00000137309" "HMGA1" "6" 0.101030075815085 10.5551885379692 0.93337846197943 0.333986569897546 0.986165338609617
"ENSG00000149577" "ENSG00000149577" "SIDT2" "11" -0.078463851780649 5.12915815541794 0.933310388613627 0.334004197496224 0.986165338609617
"ENSG00000213976" "ENSG00000213976" "" "19" 0.195494252750863 1.59654353898397 0.93302444177125 0.334078257010793 0.986165338609617
"ENSG00000090863" "ENSG00000090863" "GLG1" "16" -0.0556496847480015 7.4501634405736 0.932605118261945 0.334186900428118 0.986165338609617
"ENSG00000197647" "ENSG00000197647" "ZNF433" "19" 0.115407839526897 2.56468559188991 0.932361534762729 0.334250032670257 0.986165338609617
"ENSG00000109762" "ENSG00000109762" "SNX25" "4" 0.0720695129507759 5.32259242566194 0.932299614788267 0.33426608369851 0.986165338609617
